ле0000001410                            5011321914759000010009,4402023  0
ле0000001410                            5206938002382000010007,4702023  0
ле0000001410                            5202888101113000010007,7502023  0
ле0000001410                            5202888281006000010004,4502023  0
ле0000001410                            5205152002017000010003,7002023  0
ле0000001410                            5205152001423000010004,2102023  0
ле0000001410                            4719003070144000010010,9002023  0
ле0000001410                            7028156630219000010011,9802023  0
ле0000001410               206820202    2802068202024000010002,9302023  0
ле0000001410                            0366479803083000010008,6802023  0
ле0000001410                            5206680000827000010009,5502023  0
ле0000001410                            5213006870606000010007,7002023  0
ле0000001410                            3337875595643000010007,9302023  0
