ле0000008422                            5207071000020000010012,9502023  0
ле0000008422                            5200415600726000010004,1202023  0
ле0000008422                            8718951474888000010003,8402023  0
ле0000008422                            5202888281006000010004,7602023  0
ле0000008422                            5054563054975000010003,7102023  0
ле0000008422                            033984017207 000010011,3202023  0
ле0000008422                            03398452907  000010017,0002023  0
ле0000008422                            8012992009130000010011,4702023  0
ле0000008422                            3337875597197000010006,7202023  0
ле0000008422                            5038483233887000010007,6002023  0
ле0000008422                            5202888223167000010012,6102023  0
ле0000008422                            4013474117248000010008,9402023  0
ле0000008422                            5054563011886000010003,5202023  0
