ле0000007599                            3282770209495000010007,8902022  0
ле0000007599                            5201279049669000010007,4802022  0
ле0000007599                            3337875597180000010005,5502022  0
ле0000007599                            5202888010996000010010,1502022  0
ле0000007599                            5202888105012000010009,4802022  0
ле0000007599                            5019781014408000010008,3702022  0
ле0000007599                            5206469007009000010006,6802022  0
ле0000007599                            5055148409746000010012,2002022  0
ле0000007599                            5054563079534000010003,1102022  0
ле0000007599                            5054563068446000010002,7502022  0
ле0000007599                            5202518003299000010002,6002022  0
ле0000007599                            5055148413279000010016,0002022  0
ле0000007599                            3282770101591000010009,0602022  0
ле0000007599                            3337871323394000010006,9502022  0
