ле0000008375                            5060552880531000010017,8902023  0
ле0000008375                            5201279011628000010007,8002023  0
ле0000008375                            5201279004026000010003,6002023  0
ле0000008375                            5201279049669000010008,2002023  0
ле0000008375                            3564300031852000010005,8502023  0
ле0000008375                            5201279092214000010007,5602023  0
ле0000008375                            5206469004657000010006,5702023  0
ле0000008375                            3337875597388000010014,0302023  0
ле0000008375                            3577056001444000010004,1502023  0
ле0000008375                            5205152018001000010003,7002023  0
ле0000008375                            5205152003410000010004,3002023  0
ле0000008375                            5702071389262000010013,4302023  0
