ле0000007729                            3282770204681000010010,7002022  0
ле0000007729                            5205152003144000010010,5702022  0
ле0000007729                            3337875731409000010012,7402022  0
ле0000007729               203640204    2802036402043000010005,1202022  0
ле0000007729               005531401    2800055314019000010003,1602022  0
ле0000007729               005531001    2800055310011000010004,8002022  0
ле0000007729               206820202    2802068202024000010002,9302022  0
ле0000007729               309130403    2803091304037000010016,8902022  0
ле0000007729                            8032646011326000010007,0002022  0
ле0000007729               242250101    2802422501015000010001,5002022  0
