ле0000008309                            5205152002338000010006,8002023  0
ле0000008309                            3282770037029000010010,8702023  0
ле0000008309                            3337872420597000010011,4002023  0
ле0000008309                            3337872411595000010011,2002023  0
ле0000008309                            3337872411830000010010,8102023  0
ле0000008309                            3337875706667000010012,5602023  0
ле0000008309                            5202888102882000010008,8502023  0
ле0000008309                            5206680000469000010017,7902023  0
ле0000008309                            3282770202854000010014,2002023  0
ле0000008309                            3282770209396000010016,7702023  0
ле0000008309                            3592610001364000010006,2802023  0
ле0000008309                            4021354031010000010005,2502023  0
