ле0000008405                            8032956140211000010002,1502023  0
ле0000008405               189150902    2801891509027000010001,4402023  0
ле0000008405                            5205122001798000010005,4002023  0
ле0000008405                            140307153822 000010006,5202023  0
ле0000008405                            5011321914834000010005,9702023  0
ле0000008405                            5202888281013000010004,4902023  0
ле0000008405                            8033661800889000010009,8002023  0
ле0000008405                            8032956140112000010001,6502023  0
ле0000008405                            3574660258264000010003,9402023  0
ле0000008405                            4054596535503000010008,9302023  0
ле0000008405               189151803    2801891518036000010001,9302023  0
ле0000008405                            5203069054778000010009,2602023  0
