ле0000008649                            4021354031584000010006,9002024  0
ле0000008649                            7070866008659000010009,8402024  0
ле0000008649                            5205122002320000010007,1502024  0
ле0000008649                            5205122000890000010010,8002024  0
ле0000008649                            3564300000667000010007,4602024  0
ле0000008649                            2400000449737000010004,1002024  0
ле0000008649                            5201279080846000010008,2002024  0
ле0000008649                            4719003344269000010035,0002024  0
ле0000008649               227440104    2802274401044000010004,7002024  0
ле0000008649                            4103330017369000010003,8802024  0
ле0000008649                            5414963027731000010007,1602024  0
ле0000008649                            2400000720737000010010,5202024  0
ле0000008649                            5207071000143000010016,6902024  0
ле0000008649                            8001841906829000010009,5602024  0
ле0000008649                            2349810004173000010005,7002024  0
