ле0000007934                            3282771197425000010007,9002023  0
ле0000007934                            3282770152371000010009,7002023  0
ле0000007934                            3522930003458000010014,0002023  0
ле0000007934                            5202888228315000010015,2602023  0
ле0000007934                            3337875731409000010013,4402023  0
ле0000007934                            033984007000 000010014,3102023  0
ле0000007934                            4015600816117000010008,7102023  0
ле0000007934                            5205152002338000010006,8002023  0
ле0000007934               282500101    2802825001013000010005,2802023  0
ле0000007934                            3662042002458000010012,0002023  0
