ле0000007802               207671102    2802076711020000010001,2202022  0
ле0000007802                            5054563033338000010003,8402022  0
ле0000007802               023280101    2800232801011000010001,4002022  0
ле0000007802                            7611841701464000010005,6702022  0
ле0000007802                            5202888105517000010012,1902022  0
ле0000007802                            5202888283000000010004,5002022  0
ле0000007802                            3337875696548000010016,6502022  0
ле0000007802                            4719003342821000010037,2802022  0
ле0000007802                            5206469010245000010005,3202022  0
ле0000007802               309130203    2803091302033000010009,6602022  0
ле0000007802                            3662042002458000010012,0002022  0
ле0000007802                            5207071000105000010011,3502022  0
