ле0000008525                            5202888331527000010007,3602024  0
ле0000008525                            3337875863377000010012,2702024  0
ле0000008525                            3337872411083000010009,0602024  0
ле0000008525                            5202888228476000010005,9902024  0
ле0000008525                            3577056022036000010003,9102024  0
ле0000008525                            5055148408213000010006,5002024  0
ле0000008525                            7070866013462000010013,1902024  0
ле0000008525                            003398403560 000010027,4502024  0
ле0000008525                            8032956140037000010001,6502024  0
ле0000008525                            5702071389262000010013,4302024  0
ле0000008525                            5206469007832000010004,3302024  0
ле0000008525                            5207071000143000010015,9502024  0
ле0000008525               321470206    2803214702061000010008,6402024  0
