ле0000008198                            5201279049638000010008,2002023  0
ле0000008198                            3282770203554000010013,7802023  0
ле0000008198                            5200309851142000010006,9002023  0
ле0000008198                            882381051747 000010034,4802023  0
ле0000008198                            882381021948 000010022,7902023  0
ле0000008198                            3577056017506000010005,7202023  0
ле0000008198                            5202888281068000010003,9602023  0
ле0000008198                            5213000527698000010010,8002023  0
ле0000008198                            3282779253918000010009,4402023  0
ле0000008198                            5205122003211000010010,8002023  0
ле0000008198                            4103040112439000010007,7102023  0
ле0000008198                            8436022350281000010010,9002023  0
ле0000008198                            8436022351578000010002,9002023  0
ле0000008198                            5010058089785000010010,9402023  0
