ле0000009318                            8700216528672000010009,5502025  0
ле0000009318                            5201314168249000010014,0302025  0
ле0000009318                            5214000579007000010006,0802025  0
ле0000009318               234580202    2802345802022000010002,8702025  0
ле0000009318               023280802    2800232808027000010002,6202025  0
ле0000009318                            5202888105005000010009,4302025  0
ле0000009318                            520288223143 000010004,9002025  0
ле0000009318                            5202888281006000010004,4402025  0
ле0000009318                            5200116280067000010015,6502025  0
ле0000009318                            5205152001942000010007,0502025  0
ле0000009318                            5200312221185000010002,9502025  0
ле0000009318                            5055148407032000010006,6002025  0
ле0000009318                            5055148400309000010011,8802025  0
