ле0000008911                            5060406350050000010008,3002024  0
ле0000008911               041670301    2800416703018000010003,0302024  0
ле0000008911               023280802    2800232808027000010002,5202024  0
ле0000008911                            3282770037517000010011,0402024  0
ле0000008911                            5202888224904000010010,6502024  0
ле0000008911                            5204799020408000010012,3002024  0
ле0000008911                            5205152018001000010003,7002024  0
ле0000008911                            3337875549493000010011,4002024  0
ле0000008911                            3337872411991000010012,0002024  0
ле0000008911                            3564300000674000010007,7602024  0
ле0000008911                            3337875695152000010015,4302024  0
