ле0000007746               207670201    2802076702011000010004,3002022  0
ле0000007746               255970102    2802559701029000030003,8202022  0
ле0000007746               261420203    2802614202034000010005,8102022  0
ле0000007746               017940101    2800179401015000030001,2702022  0
ле0000007746               303130104    2803031301041000020004,6702022  0
ле0000007746               258910202    2802589102025000010028,5002022  0
ле0000007746               292110204    2802921102041000010004,1002022  0
ле0000007746               301140101    2803011401013000010007,3402022  0
ле0000007746               317670101    2803176701010000010001,0302022  0
ле0000007746               300880205    2803008802052000020010,0402022  0
ле0000007746               255670401    2802556704016000010006,3402022  0
ле0000007746               236030906    2802360309063000010040,6702022  0
ле0000007746               069030101    2800690301016000020003,5102022  0
ле0000007746               197240203    2801972402032000020006,6502022  0
ле0000007746               023160103    2800231601032000010003,3002022  0
ле0000007746               044950310    2800449503104000040001,5202022  0
ле000000774610.02679                    5213000520576000010003,7402022F 0
ле0000007746               306400303    2803064003035000020027,5602022  0
ле000000774610.39913                    5213005010010000010007,5002022F 0
ле0000007746               271950103    2802719501032000010004,0602022  0
ле0000007746               234280102    2802342801028000020004,0902022  0
ле0000007746               234280202    2802342802025000030005,0802022  0
ле000000774610.34516                    5202772563126000010006,6502022F 0
ле0000007746               201190101    2802011901011000010002,9602022  0
ле0000007746               269310204    2802693102041000010003,8302022  0
ле0000007746               230950106    2802309501060000010011,0002022  0
ле0000007746               230730203    2802307302034000020005,0802022  0
ле0000007746               261070101    2802610701012000010004,3202022  0
ле0000007746               292630102    2802926301029000020045,7702022  0
ле0000007746               253610201    2802536102016000010005,3702022  0
ле0000007746               199560204    2801995602044000020006,4102022  0
ле0000007746               263160102    2802631601025000030006,8402022  0
ле0000007746               250410202    2802504102024000020023,7402022  0
ле0000007746               226720101    2802267201019000020004,9202022  0
ле0000007746               226720201    2802267202016000010011,1202022  0
ле000000774610.34736                    8032646010190000010008,3002022F 0
ле0000007746               186430101    2801864301016000040001,3102022  0
ле0000007746               285690302    2802856903027000010048,9502022  0
ле0000007746               201910501    2802019105015000020005,0802022  0
ле0000007746               315300101    2803153001010000020005,3702022  0
ле0000007746               015750201    2800157502017000020002,5602022  0
ле0000007746               242250101    2802422501015000020001,5002022  0
