ле0000007685                            5201279010652000010004,6002022  0
ле0000007685                            3282770204681000010010,7002022  0
ле0000007685                            4030571002994000010016,1802022  0
ле0000007685                            7391899833576000010007,6502022  0
ле0000007685               307700102    2803077001028000010007,1902022  0
ле0000007685               226430101    2802264301019000010002,8102022  0
ле0000007685                            5202888228452000010011,1002022  0
ле0000007685                            5213000524215000010008,3002022  0
ле0000007685                            3337872413353000010015,2902022  0
ле0000007685                            5702071389262000010011,9502022  0
ле0000007685                            733739032553 000010009,5502022  0
ле0000007685                            733739022004 000010022,0002022  0
ле0000007685               189151803    2801891518036000010001,8202022  0
ле0000007685                            5201279092429000010007,5602022  0
ле0000007685                            5201279092528000010007,5602022  0
ле0000007685                            4103040025166000010004,3002022  0
ле0000007685                            033984015951 000010015,2002022  0
ле0000007685                            7317400015811000010003,5002022  0
