ле0000009140                            5203622100287000010007,5002024  0
ле0000009140                            3522930004271000010026,6002024  0
ле0000009140                            5201314168102000010020,4602024  0
ле0000009140                            3337872411991000010012,0002024  0
ле0000009140                            5201279010669000010004,6002024  0
ле0000009140                            5201279049584000010006,9002024  0
ле0000009140                            3282778416139000010009,2202024  0
ле0000009140                            5200309851012000010006,5602024  0
ле0000009140                            5206856000071000010013,7002024  0
ле0000009140                            8718951489202000010006,7202024  0
ле0000009140                            5205152000303000010006,8002024  0
ле0000009140                            5205152016946000010008,2502024  0
