ле0000008110                            882381015909 000010019,2802023  0
ле0000008110                            5207071000020000010012,9502023  0
ле0000008110                            3282779310741000010013,6202023  0
ле0000008110                            3282770152265000010012,8002023  0
ле0000008110                            3574660634266000010005,3102023  0
ле0000008110                            882381073459 000010055,5202023  0
ле0000008110                            882381051747 000010034,4802023  0
ле0000008110                            5205152004950000010006,7202023  0
ле0000008110                            5205152001171000010004,8202023  0
ле0000008110                            5205152002338000010006,8002023  0
ле0000008110                            501095       000010001,0002023  0
