ле0000009255                            5206355002606000010000,7002024  0
ле0000009255                            5206355002644000010000,9002024  0
ле0000009255                            5201279049652000010007,4002024  0
ле0000009255                            5054563126795000010010,5702024  0
ле0000009255                            5206938000265000010008,5002024  0
ле0000009255               023280101    2800232801011000010001,7502024  0
ле0000009255               319450104    2803194501043000010003,7002024  0
ле0000009255                            4719003344269000010035,7002024  0
ле0000009255                            733739032553 000010010,2002024  0
ле0000009255               284800314    2802848003148000010011,0302024  0
