ле0000000050                            5400951991511000010006,4502025  0
ле0000000050                            5213000522365000010012,8502025  0
ле0000000050                            8006540847022000010014,8702025  0
ле0000000050                            033984032293 000010016,4002025  0
ле0000000050                            5203622093824000010011,8202025  0
ле0000000050                            5202888282133000010006,4402025  0
ле0000000050                            5202888223259000010017,6002025  0
ле0000000050                            5202888281112000010005,1002025  0
ле0000000050                            5202888281051000010004,7602025  0
ле0000000050                            5201314169529000010011,0502025  0
ле0000000050                            5054563011831000010006,3002025  0
ле0000000050                            5205122002955000010004,7502025  0
ле0000000050                            3282770140699000010012,0002025  0
