ле0000000136                            7391899833576000010009,0002025  0
ле0000000136                            5202888228452000010012,4202025  0
ле0000000136                            5200415600801000010004,6202025  0
ле0000000136                            1306201815412000010015,8302025  0
ле0000000136                            3282770100617000010015,9502025  0
ле0000000136                            5202518000205000010002,5502025  0
ле0000000136                            5200309851050000010011,3202025  0
ле0000000136                            5200309851166000010011,9202025  0
ле0000000136                            5206938002399000010009,9102025  0
ле0000000136                            5202888227554000010010,1502025  0
ле0000000136                            5202888221187000010010,1002025  0
ле0000000136                            5202888223259000010017,6002025  0
ле0000000136                            5205152012535000010009,2602025  0
ле0000000136                            8032956140112000010001,7002025  0
ле0000000136                            8032956140051000010002,9502025  0
ле0000000136                            52           000010009,5002025  0
ле0000000136                            5011025014007000010008,0102025  0
ле0000000136                            8006540795842000010009,5602025  0
