ле0000009315                            0382903202126000010006,5002025  0
ле0000009315                            5200415600566000010008,9002025  0
ле0000009315                            4260307472801000010009,5002025  0
ле0000009315                            3337875784054000010008,1802025  0
ле0000009315                            8700216528634000010010,7602025  0
ле0000009315                            5214000579007000010006,0802025  0
ле0000009315               319450104    2803194501043000010003,7002025  0
ле0000009315                            5202888223181000010010,7802025  0
ле0000009315                            5206281515065000010002,6902025  0
ле0000009315                            5205152007647000010005,7002025  0
ле0000009315                            5205152011576000010002,7802025  0
ле0000009315                            5200312221659000010007,7002025  0
ле0000009315                            5200312221161000010002,9502025  0
ле0000009315                            3337875863377000010012,2702025  0
ле0000009315                            5702071501541000010013,1302025  0
ле0000009315                            5702071389262000010013,4302025  0
ле0000009315                            5054563121462000010003,6502025  0
ле0000009315                            5391520948473000010010,1502025  0
ле0000009315                            3564300000650000010007,4602025  0
ле0000009315                            3564300001039000010007,7602025  0
ле0000009315                            3585555020392000010003,5202025  0
ле0000009315                            033984017351 000010017,0002025  0
ле0000009315                            5021265232062000010017,3102025  0
ле0000009315                            8006540795842000010009,5602025  0
ле0000009315                            8435025959323000010026,9002025  0
