ле0000007631                            5055148406431000010016,1502022  0
ле0000007631               246960201    2802469602010000010004,6602022  0
ле0000007631                            3282770202267000010008,8802022  0
ле0000007631                            8032472009382000010008,9302022  0
ле0000007631                            5200309851777000010008,9002022  0
ле0000007631                            0358291008210000010005,4002022  0
ле0000007631                            4013474116210000010003,5802022  0
ле0000007631                            5205152003397000010004,1702022  0
ле0000007631                            5055148412876000010009,9002022  0
ле0000007631                            3337872411830000010010,4602022  0
ле0000007631                            5702071389262000010011,9502022  0
ле0000007631                            3564300000650000010006,6802022  0
ле0000007631               321470107    2803214701071000010006,1902022  0
