ле0000008463                            3282770209488000010012,5602023  0
ле0000008463                            3282779051514000010009,5002023  0
ле0000008463                            3282770074727000010015,7902023  0
ле0000008463                            3337875743563000010009,0602023  0
ле0000008463                            5201314168164000010012,2702023  0
ле0000008463                            5410076608843000010004,7802023  0
ле0000008463                            5205152001997000010003,7002023  0
ле0000008463                            5391520942426000010005,0902023  0
ле0000008463                            5205122002849000010006,5002023  0
ле0000008463                            3337875518451000010011,4002023  0
ле0000008463                            3337875773430000010008,4702023  0
ле0000008463                            5011321914834000010005,9702023  0
ле0000008463                            5202888320118000010012,2902023  0
