ле0000008081                            5205965107121000010008,9302023  0
ле0000008081                            3282770037029000010010,8702023  0
ле0000008081                            3282770025224000010012,6802023  0
ле0000008081                            3282770037524000010009,3502023  0
ле0000008081                            4021354032017000010006,6502023  0
ле0000008081                            5204799030162000010011,0502023  0
ле0000008081                            3010665      000010004,0902023  0
ле0000008081                            3337875777797000010010,8102023  0
ле0000008081                            033984017351 000010017,0002023  0
ле0000008081               241060102    2802410601024000010004,2802023  0
