ле0000007972                            5201279080846000010008,2002023  0
ле0000007972                            033984017351 000010017,0002023  0
ле0000007972                            5213006870606000010009,2602023  0
ле0000007972                            5201279081591000010009,9002023  0
ле0000007972                            5011321914759000010010,1502023  0
ле0000007972               023280101    2800232801011000010001,4002023  0
ле0000007972               227440104    2802274401044000010004,7002023  0
ле0000007972                            5205122000739000010006,5502023  0
ле0000007972                            3282770207446000010010,3402023  0
ле0000007972                            3337871316624000010014,8002023  0
