ле0000008211                            5205152003243000010007,9002023  0
ле0000008211                            3282770112047000010013,5002023  0
ле0000008211                            5200309851371000010018,1002023  0
ле0000008211                            5201314168195000010018,1202023  0
ле0000008211                            5201314168294000010008,1802023  0
ле0000008211                            5202888100093000010012,6102023  0
ле0000008211               023280101    2800232801011000010001,4002023  0
ле0000008211                            4021354004861000010005,8002023  0
ле0000008211                            5202888102882000010008,8502023  0
ле0000008211                            5205152003144000010010,5702023  0
ле0000008211                            5205152002338000010006,8002023  0
ле0000008211                            3433422401907000010010,5202023  0
ле0000008211                            5205122002320000010006,9502023  0
ле0000008211                            5200312244115000010015,6002023  0
