ле0000007634                            5205152015031000010002,8002022  0
ле0000007634                            5205152000396000010004,8202022  0
ле0000007634                            5200346210018000010006,7102022  0
ле0000007634                            3337875597180000010005,5502022  0
ле0000007634               246960201    2802469602010000010004,6602022  0
ле0000007634                            5202888101090000010009,9502022  0
ле0000007634                            3337872411403000010007,8202022  0
ле0000007634               259670107    2802596701075000010003,4902022  0
ле0000007634                            8004283150980000010005,0702022  0
ле0000007634                            3564300000650000010006,6802022  0
ле0000007634                            3564300000674000010007,0402022  0
ле0000007634                            3564300000667000010006,6802022  0
ле0000007634                            5200321011128000010006,5102022  0
ле0000007634                            033984017351 000010016,1002022  0
ле0000007634                            5212002700795000010010,6902022  0
