ле0000008653                            3282770037319000010011,9802024  0
ле0000008653                            3337875597371000010004,0902024  0
ле0000008653                            3337875597388000010014,6102024  0
ле0000008653                            5202888320095000010011,7002024  0
ле0000008653                            2028888222351000010018,9302024  0
ле0000008653                            5206938000272000010006,3702024  0
ле0000008653                            4210201104575000010036,3502024  0
ле0000008653                            4210201100713000010036,3502024  0
ле0000008653               282500101    2802825001013000060005,5402024  0
ле0000008653                            5203069113376000010009,5002024  0
