ле0000009245                            5055148411657000010030,2402024  0
ле0000009245                            3282771197494000010006,1402024  0
ле0000009245                            5205152015154000010005,0802024  0
ле0000009245                            5391520948473000010010,1502024  0
ле0000009245                            5054563178077000010003,2902024  0
ле0000009245                            5213007455642000010003,1302024  0
ле0000009245               023281301    2800232813014000010002,4502024  0
ле0000009245                            3577056026164000010004,3302024  0
ле0000009245                            5202888105517000010011,9802024  0
ле0000009245                            5200312241176000010004,9502024  0
ле0000009245                            5054563079534000010002,9302024  0
ле0000009245                            8058090003434000010002,5602024  0
