ле0000008446                            5201279067458000010010,6002023  0
ле0000008446                            5205122003600000010006,2502023  0
ле0000008446                            033984032293 000010016,4002023  0
ле0000008446                            5212002700801000010009,5002023  0
ле0000008446                            5011321914834000010005,9702023  0
ле0000008446                            5019781015207000010014,3402023  0
ле0000008446                            4210201100713000010036,3502023  0
ле0000008446                            8006540795842000010009,5602023  0
ле0000008446                            3282770144291000010007,3002023  0
ле0000008446                            5201279067656000010010,6002023  0
ле0000008446               023280802    2800232808027000010002,3002023  0
ле0000008446               023281005    2800232810051000010002,6902023  0
ле0000008446               324330101    2803243301013000010001,5402023  0
ле0000008446                            5205152000297000010006,8002023  0
ле0000008446                            8470002492103000010003,0202023  0
ле0000008446                            3564300000667000010007,1602023  0
ле0000008446                            5016221201169000010003,5802023  0
ле0000008446                            5200396011122000010001,5002023  0
ле0000008446                            033984010529 000010033,1202023  0
ле0000008446                            8001841906850000010015,5302023  0
