ле0000009168                            5205152016946000010008,2502024  0
ле0000009168                            5207071000143000010016,6902024  0
ле0000009168                            4021354031584000010007,1502024  0
ле0000009168                            5019781055838000010008,9702024  0
ле0000009168                            5213007455338000010002,9902024  0
ле0000009168                            2349810000441000010012,0302024  0
ле0000009168                            4021354035100000010007,1002024  0
ле0000009168                            5205152014713000010004,8502024  0
ле0000009168                            5200321014877000010006,5402024  0
ле0000009168                            3282770114294000010009,6302024  0
ле0000009168               231770101    2802317701018000010005,4902024  0
ле0000009168                            8012992009048000010007,8302024  0
