ле0000009291                            5201279088682000010010,1002024  0
ле0000009291                            5205152003397000010004,3002024  0
ле0000009291                            3577056024245000010007,5202024  0
ле0000009291               241060102    2802410601024000010004,2802024  0
ле0000009291                            0300656144067000010008,0002024  0
ле0000009291                            1306201815146000010014,8702024  0
ле0000009291                            5203957200003000010009,7502024  0
ле0000009291                            3282770389029000010018,5802024  0
ле0000009291                            3337872411991000020012,0002024  0
ле0000009291                            3574660066227000010003,9402024  0
ле0000009291               030410105    2800304101056000010005,8202024  0
ле0000009291                            3282770075526000010010,3802024  0
