ле0000008520                            5413895400599000010010,2002024  0
ле0000008520                            8718951474888000010003,8402024  0
ле0000008520                            5054563033338000010004,1602024  0
ле0000008520                            5202888106200000010014,1202024  0
ле0000008520                            5202888282102000010007,0502024  0
ле0000008520                            5205152015024000010002,8002024  0
ле0000008520                            5054563116918000010005,7302024  0
ле0000008520                            5200312243064000010008,9502024  0
ле0000008520                            3282779387682000010007,2002024  0
ле0000008520                            7317400002187000010003,6502024  0
ле0000008520                            8032472009382000010010,4202024  0
ле0000008520               307090203    2803070902032000020020,2902024  0
ле0000008520                            5206938002382000010007,8402024  0
ле0000008520               319450104    2803194501043000010003,3902024  0
ле0000008520                            5019781011124000010025,6902024  0
ле0000008520                            5019781015856000010017,9302024  0
ле0000008520                            5213010810711000010012,3002024  0
ле0000008520                            3337875549493000010011,4002024  0
ле0000008520                            8006540665480000010004,7802024  0
ле0000008520                            3564300001039000010007,4602024  0
