ле0000008263                            3282771197425000010007,9002023  0
ле0000008263                            3574660258929000010004,1802023  0
ле0000008263                            5206938000258000010006,5402023  0
ле0000008263                            8008843132447000010008,6002023  0
ле0000008263                            5202888230035000010007,5802023  0
ле0000008263                            5202888230066000010006,3502023  0
ле0000008263                            5202888281112000010005,4602023  0
ле0000008263                            5204799030162000010011,0502023  0
ле0000008263                            5019781015856000010017,9302023  0
ле0000008263                            5206609300809000010004,9002023  0
ле0000008263               079970301    2800799703018000010004,7302023  0
ле0000008263               227440104    2802274401044000010004,7002023  0
ле0000008263                            5205122000432000010004,7502023  0
ле0000008263                            033984017368 000010026,5502023  0
ле0000008263                            7317400002170000010003,5002023  0
ле0000008263               321470107    2803214701071000010007,3302023  0
ле0000008263                            5202409800457000010000,5302023  0
