ле0000008007                            3282770209419000010013,3202023  0
ле0000008007                            5206355024325000010002,2602023  0
ле0000008007               207671102    2802076711020000010001,2202023  0
ле0000008007                            5201279036249000010008,6002023  0
ле0000008007                            5201279067410000010009,9002023  0
ле0000008007                            4030571002727000030015,0502023  0
ле0000008007                            3522930003106000010015,0002023  0
ле0000008007                            3522930003458000010014,0002023  0
ле0000008007                            3522930003465000010010,0002023  0
ле0000008007                            3522930003472000010014,2002023  0
ле0000008007                            3522930002505000010010,6002023  0
ле0000008007                            5205152011453000010002,7802023  0
ле0000008007                            5203622093824000010011,0002023  0
