ле0000008460                            5206938000272000010006,0702023  0
ле0000008460                            7317400002187000010003,6502023  0
ле0000008460                            7317400002194000010003,6502023  0
ле0000008460                            5206805298245000010002,1002023  0
ле0000008460                            5206805389103000010003,9902023  0
ле0000008460               207671002    2802076710023000010003,9502023  0
ле0000008460                            5201314168188000010018,1202023  0
ле0000008460                            5206938002405000010012,8602023  0
ле0000008460               246960201    2802469602010000010005,0402023  0
ле0000008460                            3577057054661000010004,1502023  0
ле0000008460                            4031678036257000010008,1602023  0
ле0000008460                            5205152003397000010004,3002023  0
ле0000008460                            5702071389262000010013,4302023  0
ле0000008460                            5206469008563000010007,0402023  0
ле0000008460                            3282779387644000010008,8702023  0
