ле0000008797                            3282770388299000010014,0302024  0
ле0000008797                            3337875537308000010009,6402024  0
ле0000008797                            733739032553 000010010,2002024  0
ле0000008797                            5200120390011000010008,5202024  0
ле0000008797                            033984007000 000010015,5002024  0
ле0000008797                            003398401249 000010014,9002024  0
ле0000008797                            5021265221905000010017,3102024  0
ле0000008797                            5201279010669000010004,6002024  0
ле0000008797               252690101    2802526901018000010001,8602024  0
ле0000008797                            5202888283000000010004,7502024  0
