ле0000008052                            5413895400599000010010,2002023  0
ле0000008052               207671102    2802076711020000010001,2202023  0
ле0000008052                            8001090445032000010002,3102023  0
ле0000008052               023280802    2800232808027000010002,1002023  0
ле0000008052                            5205152015154000010005,0802023  0
ле0000008052                            5205152000037000010004,2002023  0
ле0000008052                            094420381    000010006,4502023  0
ле0000008052                            5055148405816000010012,9902023  0
ле0000008052               189151803    2801891518036000010001,9302023  0
ле0000008052               259670107    2802596701075000010004,0402023  0
ле0000008052                            3577056010279000010007,6702023  0
ле0000008052                            3800205360957000010012,4902023  0
