ле0000007737                            3282770108071000010008,7702022  0
ле0000007737                            5202888101106000010008,0702022  0
ле0000007737                            5202888281044000010005,8002022  0
ле0000007737                            5202518000786000010001,7502022  0
ле0000007737                            3574660258929000010004,0202022  0
ле0000007737                            5202888282027000010005,6802022  0
ле0000007737                            5205152002017000010003,7002022  0
ле0000007737                            8032472009382000010008,9302022  0
ле0000007737                            5201279049652000010008,2002022  0
ле0000007737                            8032472009399000010008,9302022  0
ле0000007737                            8016887000165000010006,9002022  0
ле0000007737                            3564300000650000010006,6802022  0
