ле0000008838                            5200309851043000010007,3902024  0
ле0000008838                            5400951991030000010007,4602024  0
ле0000008838                            5054563054975000010003,2902024  0
ле0000008838                            5205152005001000010005,9702024  0
ле0000008838                            5027314505019000010007,8902024  0
ле0000008838                            3282771197425000010007,9002024  0
ле0000008838                            5200309851012000010006,5602024  0
ле0000008838                            5202888222450000010017,0702024  0
ле0000008838                            5205152013150000010004,7002024  0
ле0000008838                            5055148405182000010045,9402024  0
ле0000008838                            5055148414207000010011,8002024  0
ле0000008838                            5055148411480000010005,3502024  0
ле0000008838                            3337872414510000010012,8602024  0
ле0000008838               200920102    2802009201024000010002,9102024  0
ле0000008838                            5702071389262000010013,4302024  0
ле0000008838                            7028156630219000010013,1902024  0
ле0000008838                            3564300000667000010007,4602024  0
ле0000008838                            5201100644971000010014,0302024  0
ле0000008838                            5202888221507000010008,9102024  0
ле0000008838                            8436022352971000010013,9002024  0
ле0000008838                            8435025980952000010008,1202024  0
