ле0000008061               222760101    2802227601019000010001,7002023  0
ле0000008061               226430102    2802264301026000010003,5502023  0
ле0000008061               203640204    2802036402043000010005,1202023  0
ле0000008061                            4103330017369000010003,8802023  0
ле0000008061               281020103    2802810201039000010003,3802023  0
ле0000008061               005531401    2800055314019000010003,4802023  0
ле0000008061                            5205122000944000010010,8002023  0
ле0000008061                            5016221201169000010003,5802023  0
ле0000008061                            033984032606 000010012,5102023  0
ле0000008061                            8436022352018000010002,9002023  0
