ле0000009063                            3337875598996000010007,3002024  0
ле0000009063                            3577056009587000010003,7302024  0
ле0000009063                            3282770139082000010009,1802024  0
ле0000009063                            5055148405182000010045,9402024  0
ле0000009063                            3337875613668000010019,2802024  0
ле0000009063                            3282770109337000010009,4802024  0
ле0000009063                            5054563050427000010002,9102024  0
ле0000009063                            5019781015856000010017,9302024  0
ле0000009063               189151803    2801891518036000010002,2702024  0
ле0000009063                            3433425000640000010011,4002024  0
