ле0000007969                            5202888228353000010011,1402023  0
ле0000007969                            5202888271687000010017,0702023  0
ле0000007969                            5200312223639000010004,2002023  0
ле0000007969                            4054596535503000010008,5902023  0
ле0000007969                            4103330017369000010003,8802023  0
ле0000007969                            5213010811237000010006,7002023  0
ле0000007969               321470107    2803214701071000010007,3302023  0
ле0000007969                            3282770074468000010013,3802023  0
ле0000007969                            5202888221200000010010,0002023  0
ле0000007969               023280101    2800232801011000010001,4002023  0
ле0000007969               030410105    2800304101056000010004,9802023  0
ле0000007969                            5019781010912000010015,2302023  0
ле0000007969                            5206469008778000010006,5702023  0
