ле0000009440                            5206355020105000010019,5002025  0
ле0000009440                            5202518005736000010001,6002025  0
ле0000009440                            6942272606228000010003,9002025  0
ле0000009440               245090201    2802450902013000010001,4302025  0
ле0000009440                            520512012450 000010008,4802025  0
ле0000009440                            5205152002086000010011,3502025  0
ле0000009440                            5205152003052000010014,4502025  0
ле0000009440                            5055148408879000010016,8802025  0
ле0000009440                            3337875731638000010014,0302025  0
ле0000009440                            4054596535503000010008,9302025  0
ле0000009440                            5205122002924000010008,9502025  0
ле0000009440                            5213000522297000010005,1902025  0
ле0000009440                            8001841906850000010015,5302025  0
