ле0000008743                            3282770202854000010014,0302024  0
ле0000008743                            8429420206014000010020,8502024  0
ле0000008743                            3337875816809000010007,3002024  0
ле0000008743                            8006540773307000010029,7302024  0
ле0000008743                            3337875518451000010011,4002024  0
ле0000008743                            5202888281082000010004,8202024  0
ле0000008743                            5202888282027000010006,0802024  0
ле0000008743                            5202888230080000010005,0802024  0
ле0000008743                            5202888281112000010005,1002024  0
ле0000008743                            5202888281068000010003,7102024  0
ле0000008743                            4013474113134000010008,3302024  0
ле0000008743                            5206355002934000010003,4002024  0
ле0000008743                            5200309851043000010007,3902024  0
ле0000008743                            5202888227110000010009,7902024  0
ле0000008743                            5202888282041000010006,9402024  0
ле0000008743                            2028888222351000010018,9302024  0
ле0000008743                            5200312223639000010004,2002024  0
ле0000008743                            733739038753 000010041,0502024  0
ле0000008743               005530901    2800055309015000010005,5402024  0
