ле0000009358                            3282770390414000010014,2002025  0
ле0000009358               319450104    2803194501043000010003,9102025  0
ле0000009358                            5202888281068000010003,7102025  0
ле0000009358                            5019781055760000010009,8602025  0
ле0000009358                            3337875537308000010009,9102025  0
ле0000009358                            3577056010279000010007,1102025  0
ле0000009358                            3577056009730000010007,8802025  0
ле0000009358                            5200321014877000010006,5402025  0
ле0000009358                            5207071000010000010013,6502025  0
ле0000009358                            5206938000258000010006,7302025  0
ле0000009358               023280802    2800232808027000010002,6202025  0
ле0000009358                            3282770105346000010018,0002025  0
ле0000009358                            3564300001039000010007,8202025  0
