ле0000008154                            882381082208 000010019,8702023  0
ле0000008154                            5202888271212000010014,0402023  0
ле0000008154                            5202888230097000010004,1502023  0
ле0000008154                            5213000520675000010007,1002023  0
ле0000008154                            8032956140211000010002,1502023  0
ле0000008154                            7070866008659000010009,8402023  0
ле0000008154                            7070866013349000010013,1902023  0
ле0000008154                            3014260112141000010002,0002023  0
ле0000008154                            2349810002360000010003,6002023  0
ле0000008154                            5213007455581000010006,2002023  0
