ле0000008200                            5200415600801000010004,6202023  0
ле0000008200                            5201279008581000010003,1002023  0
ле0000008200                            5201279049614000010007,5502023  0
ле0000008200                            3282770203165000010014,2002023  0
ле0000008200                            3282770202090000010014,5002023  0
ле0000008200                            5201314168195000010018,1202023  0
ле0000008200                            5201314168096000010014,0302023  0
ле0000008200                            5201314168102000010020,4602023  0
ле0000008200                            5052197003291000010004,8502023  0
ле0000008200                            4210201154686000010021,8402023  0
ле0000008200               005531301    2800055313012000010003,4802023  0
ле0000008200                            3337871322656000010009,8002023  0
