ле0000000025                            5200385900000000010014,2802025  0
ле0000000025                            0382903202126000010006,5002025  0
ле0000000025                            5202888102417000010008,7402025  0
ле0000000025                            5205152003243000010008,8402025  0
ле0000000025                            5205152003052000010014,4502025  0
ле0000000025                            5213006870606000010010,0302025  0
ле0000000025                            3577057001900000010004,6902025  0
ле0000000025                            033984033405 000010011,3202025  0
ле0000000025                            5202888102882000010008,8502025  0
ле0000000025                            3564300000667000010007,5202025  0
ле0000000025                            003398404104 000010020,5802025  0
ле0000000025                            033984017351 000010017,0002025  0
