ле0000007838                            5206355026695000010006,5002023  0
ле0000007838                            3700225602436000010011,6502023  0
ле0000007838                            3282770153101000010028,0002023  0
ле0000007838                            5208052000268000010004,8302023  0
ле0000007838                            3574660258882000010004,0202023  0
ле0000007838                            5202888100512000010012,6102023  0
ле0000007838                            5202888282003000010006,0802023  0
ле0000007838                            5019781010912000010014,3402023  0
ле0000007838                            5205152000303000010006,6202023  0
ле0000007838                            3337872410321000010009,3502023  0
ле0000007838                            00955905     000010002,9502023  0
ле0000007838                            5201279092283000010007,5602023  0
ле0000007838                            5206281200367000010006,9902023  0
