ле0000008129                            3282779310741000010013,6202023  0
ле0000008129                            5200309851821000010005,3802023  0
ле0000008129                            3522931003587000010048,3002023  0
ле0000008129                            3564300031845000010004,0602023  0
ле0000008129                            5200129920073000010011,0002023  0
ле0000008129                            5202888101106000010008,7702023  0
ле0000008129                            4013474113325000010006,2502023  0
ле0000008129                            4013474116319000010008,8102023  0
ле0000008129                            5205152002239000010007,2202023  0
ле0000008129                            4719003344269000010035,0002023  0
ле0000008129               189151803    2801891518036000010001,9302023  0
ле0000008129                            5206469008563000010007,0402023  0
ле0000008129                            5205122001774000010006,9502023  0
ле0000008129                            3282770114263000010010,3402023  0
ле0000008129                            8001841906850000010015,5302023  0
