ле0000007646                            5202888281051000010004,5002022  0
ле0000007646                            5205152011460000010002,6202022  0
ле0000007646                            5055148400217000010013,0002022  0
ле0000007646                            5201314087649000010002,6902022  0
ле0000007646                            3337875722827000010018,7002022  0
ле0000007646                            5205122002795000010002,7002022  0
ле0000007646                            5205965121028000010015,4802022  0
ле0000007646                            033984004238 000010036,3302022  0
ле0000007646                            0033984017108000010013,1102022  0
ле0000007646                            5203622093824000010011,0002022  0
ле0000007646               300500101    2803005001014000010004,3302022  0
