ле0000007895                            5902658066092000010005,6302023  0
ле0000007895                            5205152001171000010004,8202023  0
ле0000007895                            5205152001942000010006,6202023  0
ле0000007895                            4031678020096000010002,6102023  0
ле0000007895                            5055148407506000010011,1502023  0
ле0000007895               241060102    2802410601024000010004,2802023  0
ле0000007895                            5203036002283000010001,4502023  0
ле0000007895                            5206355024301000010001,3502023  0
ле0000007895                            5206355026671000010003,3002023  0
ле0000007895                            3337872411991000010011,2202023  0
ле0000007895                            5060552880517000010017,8902023  0
ле0000007895                            5205122001408000010004,7502023  0
ле0000007895               321470107    2803214701071000010006,6602023  0
