ле0000008064                            3282770209495000010008,7102023  0
ле0000008064                            5206355024301000010001,3502023  0
ле0000008064                            5206355027005000010001,8002023  0
ле0000008064                            5201279049607000010007,0402023  0
ле0000008064                            5201279049652000010008,2002023  0
ле0000008064                            3564300031845000010004,0602023  0
ле0000008064                            882381073459 000010055,5202023  0
ле0000008064                            3577057054470000010004,1502023  0
ле0000008064                            5202888230134000010007,0102023  0
ле0000008064                            5055148405816000010012,9902023  0
ле0000008064                            5201314129189000010007,0802023  0
ле0000008064                            3010665      000010004,0902023  0
ле0000008064                            3337875777773000010012,5602023  0
ле0000008064                            4054596535503000010008,5902023  0
ле0000008064                            5200120390011000010008,2702023  0
ле0000008064                            5206469008563000010007,0402023  0
ле0000008064                            3577056010279000010007,6702023  0
ле0000008064                            140307153822 000010006,5202023  0
