ле0000009094                            5205122002306000010007,2002024  0
ле0000009094                            5205122002405000010003,9002024  0
ле0000009094                            5206355002958000010004,5002024  0
ле0000009094                            5202518001011000010001,8002024  0
ле0000009094                            4031678036257000010008,4002024  0
ле0000009094                            5213000522372000010005,7002024  0
ле0000009094               005530801    2800055308018000010005,5402024  0
ле0000009094                            5200000011159000010004,1202024  0
ле0000009094               023280603    2800232806030000010003,0002024  0
ле0000009094               022830101    2800228301013000010004,2902024  0
ле0000009094                            5205152001942000010006,8002024  0
ле0000009094                            3337872411991000010012,0002024  0
ле0000009094                            3564300001046000010007,7602024  0
ле0000009094               321470206    2803214702061000010008,8902024  0
