ле0000009299                            3700225602436000010013,6802024  0
ле0000009299                            5201279049652000010007,4002024  0
ле0000009299                            5204799050207000010012,7702024  0
ле0000009299                            5205152012535000010009,2602024  0
ле0000009299                            3337871322243000010011,2402024  0
ле0000009299                            3282778416139000010009,3502024  0
ле0000009299                            3282770139204000010009,5302024  0
ле0000009299                            5202888230011000010007,1002024  0
ле0000009299                            3337875722827000010019,9902024  0
ле0000009299                            033984017368 000010026,5502024  0
