ле0000009400                            5202888105081000010009,4702025  0
ле0000009400                            5202888230158000010007,9002025  0
ле0000009400                            3663555001457000010004,9802025  0
ле0000009400                            5205122002375000010004,5002025  0
ле0000009400                            5205122002849000010006,5002025  0
ле0000009400                            4030571002727000010016,1002025  0
ле0000009400                            3282770209440000010009,9302025  0
ле0000009400                            5206856000064000010010,8002025  0
ле0000009400                            882381030773 000010039,1502025  0
ле0000009400               023280802    2800232808027000010002,6202025  0
ле0000009400                            5205152017103000010014,3302025  0
ле0000009400                            5205152002338000010007,0502025  0
ле0000009400                            7070866008659000010009,8402025  0
