ле0000007890                            5060406350050000010007,8202023  0
ле0000007890                            5202888221170000010006,1902023  0
ле0000007890                            4013474113103000010008,3502023  0
ле0000007890               227440104    2802274401044000010004,7002023  0
ле0000007890                            4030571002727000010013,6802023  0
ле0000007890                            4021354031584000010006,6002023  0
ле0000007890                            4021354037616000010009,1502023  0
ле0000007890                            7070866027674000010011,2302023  0
ле0000007890                            5201100585366000010006,0702023  0
ле0000007890                            033984025707 000010011,3202023  0
ле0000007890                            5213006870606000010009,2602023  0
