ле0000007882                            5206355024301000010001,3502023  0
ле0000007882                            5206355024325000010002,2602023  0
ле0000007882                            5206355003047000010001,1802023  0
ле0000007882                            5200415600757000010007,1102023  0
ле0000007882                            3574661347721000010005,3102023  0
ле0000007882                            3577056019623000010004,7502023  0
ле0000007882               066210301    2800662103013000010002,1302023  0
ле0000007882                            5200312221130000010002,5502023  0
ле0000007882                            5200312223639000010004,1802023  0
ле0000007882                            5055148400316000010019,5002023  0
ле0000007882                            3337872412295000010013,1502023  0
ле0000007882                            8032956140044000010002,0002023  0
ле0000007882               005530901    2800055309015000010004,8002023  0
