ле0000009258                            0382903202126000010006,5002024  0
ле0000009258                            3522930001881000010031,5002024  0
ле0000009258                            3577056013140000010004,2102024  0
ле0000009258                            4021354030037000010004,0002024  0
ле0000009258                            5202888106200000010014,1202024  0
ле0000009258                            5202888282102000010007,0502024  0
ле0000009258                            5019781055647000010006,5702024  0
ле0000009258                            5200312221185000010002,9502024  0
ле0000009258                            3337875722827000010019,9902024  0
ле0000009258                            8032956140211000010002,1502024  0
ле0000009258                            3564300000667000010007,4602024  0
ле0000009258                            5203622093824000010011,8202024  0
