ле0000009332                            5202888271014000010017,7202025  0
ле0000009332                            5202888102110000010017,6002025  0
ле0000009332                            4013474117248000010008,9402025  0
ле0000009332                            4054596535503000010008,9302025  0
ле0000009332                            5391520948473000010010,1502025  0
ле0000009332                            033984027145 000010029,2402025  0
ле0000009332                            4021354004861000010006,0002025  0
ле0000009332                            5202888106200000010014,1202025  0
ле0000009332                            5205152001942000010007,0502025  0
ле0000009332                            5055148401351000010018,5002025  0
ле0000009332                            4210201218197000010014,8702025  0
ле0000009332                            8700216069908000010014,8702025  0
