ле0000008612                            5200346210018000010007,5202024  0
ле0000008612                            3282770143409000010016,3002024  0
ле0000008612                            5201279094607000010008,2002024  0
ле0000008612                            3282770204681000010011,9802024  0
ле0000008612                            8002140053771000010003,1502024  0
ле0000008612                            3282770108071000010010,0502024  0
ле0000008612                            3577056025556000010007,7602024  0
ле0000008612                            4013474113233000010006,2602024  0
ле0000008612                            3337875816847000010011,6902024  0
ле0000008612                            3337875537308000010009,6402024  0
ле0000008612                            5206609300809000010004,9002024  0
ле0000008612                            3282770152647000010010,8102024  0
ле0000008612                            0033984033160000010013,1102024  0
