ле0000008536                            4030571002727000010015,0502024  0
ле0000008536                            5201279049652000010008,2002024  0
ле0000008536                            3522930003175000010011,5002024  0
ле0000008536                            3522930003380000010014,2002024  0
ле0000008536                            5202888228414000010015,2402024  0
ле0000008536                            5202888281006000010004,7602024  0
ле0000008536                            5205152011453000010002,7802024  0
ле0000008536                            3337875708289000010013,1502024  0
ле0000008536                            8032956140037000010001,6502024  0
ле0000008536                            033984011205 000010012,5102024  0
